transaction_id,date,customer_id,gender,age,product_category,quantity,price_per_unit,total_amount,_computed_total
TXN05582,2022-05-09,CUST055,Male,31,Clothing,2,708,1416,1416
TXN05583,2023-03-23,CUST055,Male,31,Electronics,4,117,468,468
TXN05584,2023-07-19,CUST055,Male,31,Beauty,4,953,3812,3812
TXN05585,2023-12-29,CUST055,Male,31,Clothing,3,330,990,990
TXN05586,2024-04-28,CUST055,Male,31,Electronics,4,456,1824,1824
TXN05587,2024-06-11,CUST055,Male,31,Electronics,2,950,1900,1900
TXN05588,2023-11-20,CUST055,Male,31,Clothing,2,904,1808,1808
TXN05589,2023-10-26,CUST055,Male,31,Sports,5,172,860,860
TXN05590,2022-11-23,CUST055,Male,31,Electronics,4,679,2716,2716
TXN05591,2022-12-24,CUST055,Male,31,Electronics,2,827,1654,1654
TXN05592,2023-11-20,CUST055,Male,31,Electronics,4,122,488,488
TXN05593,2024-01-27,CUST055,Male,31,Sports,2,55,110,110
TXN05594,2022-11-06,CUST055,Male,31,Electronics,1,212,212,212
TXN05595,2023-08-19,CUST055,Male,31,Electronics,3,573,1719,1719
TXN05596,2022-11-13,CUST055,Male,31,Sports,3,547,1641,1641
TXN05597,2022-08-13,CUST055,Male,31,Electronics,2,814,1628,1628
TXN05598,2022-03-07,CUST055,Male,31,Sports,3,958,2874,2874
TXN05599,2023-10-27,CUST055,Male,31,Electronics,5,968,4840,4840
TXN05600,2023-11-27,CUST055,Male,31,Electronics,4,919,3676,3676
TXN05601,2023-06-08,CUST055,Male,31,Electronics,2,189,378,378
TXN05602,2022-07-21,CUST055,Male,31,Electronics,3,77,231,231
TXN05603,2023-06-27,CUST055,Male,31,Electronics,3,527,1581,1581
TXN05604,2023-06-17,CUST055,Male,31,Electronics,5,783,3915,3915
TXN05605,2024-05-11,CUST055,Male,31,Sports,4,703,2812,2812
TXN05606,2023-11-29,CUST055,Male,31,Electronics,5,777,3885,3885
TXN05607,2022-03-01,CUST055,Male,31,Clothing,4,543,2172,2172
TXN05608,2024-01-14,CUST055,Male,31,Beauty,3,312,936,936
TXN05609,2023-10-19,CUST055,Male,31,Electronics,5,27,135,135
TXN05610,2023-11-29,CUST055,Male,31,Electronics,1,297,297,297
TXN05611,2023-09-01,CUST056,Female,26,Beauty,2,955,1910,1910
TXN05612,2024-03-17,CUST056,Female,26,Beauty,2,366,732,732
TXN05613,2023-02-03,CUST056,Female,26,Beauty,3,557,1671,1671
TXN05614,2022-01-31,CUST056,Female,26,Beauty,1,957,957,957
TXN05615,2024-05-14,CUST056,Female,26,Clothing,4,850,3400,3400
TXN05616,2022-02-26,CUST056,Female,26,Clothing,3,774,2322,2322
TXN05617,2024-02-16,CUST056,Female,26,Beauty,1,14,14,14
TXN05618,2023-05-08,CUST056,Female,26,Groceries,5,741,3705,3705
TXN05619,2022-04-13,CUST056,Female,26,Beauty,3,979,2937,2937
TXN05620,2023-11-08,CUST056,Female,26,Clothing,4,95,380,380
TXN05621,2022-07-21,CUST056,Female,26,Clothing,4,688,2752,2752
TXN05622,2022-06-05,CUST056,Female,26,Clothing,2,98,196,196
TXN05623,2024-02-13,CUST056,Female,26,Beauty,5,408,2040,2040
TXN05624,2023-08-10,CUST056,Female,26,Clothing,4,661,2644,2644
TXN05625,2022-04-10,CUST056,Female,26,Groceries,1,139,139,139
TXN05626,2023-06-13,CUST056,Female,26,Electronics,5,920,4600,4600
TXN05627,2022-04-26,CUST056,Female,26,Beauty,2,637,1274,1274
TXN05628,2024-02-10,CUST056,Female,26,Electronics,3,572,1716,1716
TXN05629,2023-04-07,CUST056,Female,26,Beauty,5,37,185,185
TXN05630,2024-04-23,CUST056,Female,26,Clothing,3,977,2931,2931
TXN05631,2022-01-28,CUST056,Female,26,Clothing,3,313,939,939
TXN05632,2024-01-25,CUST056,Female,26,Electronics,2,97,194,194
TXN05633,2023-01-09,CUST056,Female,26,Electronics,4,832,3328,3328
TXN05634,2023-01-25,CUST056,Female,26,Clothing,3,196,588,588
TXN05635,2022-12-15,CUST056,Female,26,Beauty,2,117,234,234
TXN05636,2024-05-08,CUST056,Female,26,Clothing,4,531,2124,2124
TXN05637,2023-06-08,CUST056,Female,26,Groceries,2,23,46,46
TXN05638,2022-11-24,CUST056,Female,26,Electronics,4,900,3600,3600
TXN05639,2022-01-25,CUST056,Female,26,Clothing,2,914,1828,1828
TXN05640,2022-11-19,CUST056,Female,26,Clothing,1,435,435,435
TXN05641,2024-02-01,CUST056,Female,26,Electronics,5,322,1610,1610
TXN05642,2023-06-16,CUST056,Female,26,Beauty,2,232,464,464
TXN05643,2022-01-04,CUST056,Female,26,Electronics,5,695,3475,3475
TXN05644,2023-09-18,CUST056,Female,26,Groceries,4,488,1952,1952
TXN05645,2022-04-28,CUST056,Female,26,Electronics,1,923,923,923
TXN05646,2023-01-19,CUST056,Female,26,Clothing,4,795,3180,3180
TXN05647,2023-03-07,CUST056,Female,26,Groceries,3,944,2832,2832
TXN05648,2024-05-05,CUST056,Female,26,Electronics,1,259,259,259
TXN05649,2022-03-12,CUST056,Female,26,Beauty,5,630,3150,3150
TXN05650,2023-03-14,CUST056,Female,26,Sports,4,789,3156,3156
TXN05651,2023-01-06,CUST056,Female,26,Beauty,4,281,1124,1124
TXN05652,2023-04-30,CUST056,Female,26,Beauty,3,323,969,969
TXN05653,2022-09-23,CUST056,Female,26,Beauty,1,897,897,897
TXN05654,2022-10-27,CUST056,Female,26,Beauty,1,252,252,252
TXN05655,2022-12-08,CUST056,Female,26,Clothing,2,604,1208,1208
TXN05656,2024-01-30,CUST056,Female,26,Clothing,5,688,3440,3440
TXN05657,2024-05-13,CUST056,Female,26,Clothing,4,807,3228,3228
TXN05658,2022-09-18,CUST056,Female,26,Electronics,5,51,255,255
TXN05659,2023-11-10,CUST056,Female,26,Groceries,2,818,1636,1636
TXN05660,2022-05-13,CUST056,Female,26,Electronics,1,740,740,740
TXN05661,2023-12-14,CUST056,Female,26,Groceries,3,627,1881,1881
TXN05662,2022-12-20,CUST056,Female,26,Groceries,3,775,2325,2325
TXN05663,2022-04-06,CUST056,Female,26,Beauty,3,982,2946,2946
TXN05664,2023-07-12,CUST056,Female,26,Sports,2,664,1328,1328
TXN05665,2024-02-29,CUST056,Female,26,Sports,2,865,1730,1730
TXN05666,2023-02-20,CUST056,Female,26,Clothing,3,663,1989,1989
TXN05667,2022-02-10,CUST056,Female,26,Electronics,1,311,311,311
TXN05668,2022-10-24,CUST056,Female,26,Clothing,1,747,747,747
TXN05669,2023-08-21,CUST056,Female,26,Groceries,1,951,951,951
TXN05670,2023-03-25,CUST056,Female,26,Beauty,2,990,1980,1980
TXN05671,2022-01-27,CUST056,Female,26,Clothing,2,452,904,904
TXN05672,2024-04-28,CUST056,Female,26,Electronics,1,704,704,704
TXN05673,2022-02-05,CUST056,Female,26,Sports,5,116,580,580
TXN05674,2022-09-29,CUST056,Female,26,Clothing,5,164,820,820
TXN05675,2022-08-25,CUST056,Female,26,Clothing,3,429,1287,1287
TXN05676,2022-05-02,CUST056,Female,26,Groceries,3,518,1554,1554
TXN05677,2022-11-22,CUST056,Female,26,Electronics,1,544,544,544
TXN05678,2022-06-02,CUST056,Female,26,Clothing,3,601,1803,1803
TXN05679,2023-04-04,CUST056,Female,26,Sports,1,560,560,560
TXN05680,2023-08-23,CUST056,Female,26,Beauty,2,432,864,864
TXN05681,2024-03-14,CUST056,Female,26,Clothing,1,474,474,474
TXN05682,2022-03-21,CUST056,Female,26,Clothing,3,591,1773,1773
TXN05683,2022-06-03,CUST056,Female,26,Clothing,5,997,4985,4985
TXN05684,2023-08-20,CUST056,Female,26,Clothing,3,701,2103,2103
TXN05685,2022-11-28,CUST056,Female,26,Clothing,5,512,2560,2560
TXN05686,2024-03-19,CUST056,Female,26,Groceries,3,561,1683,1683
TXN05687,2024-05-17,CUST056,Female,26,Beauty,1,385,385,385
TXN05688,2022-11-18,CUST056,Female,26,Clothing,4,476,1904,1904
TXN05689,2022-08-15,CUST056,Female,26,Clothing,1,551,551,551
TXN05690,2022-02-23,CUST056,Female,26,Clothing,5,968,4840,4840
TXN05691,2023-03-15,CUST056,Female,26,Electronics,1,970,970,970
TXN05692,2023-08-27,CUST056,Female,26,Sports,3,98,294,294
TXN05693,2022-12-03,CUST056,Female,26,Clothing,5,671,3355,3355
TXN05694,2022-06-29,CUST056,Female,26,Beauty,3,194,582,582
TXN05695,2022-09-29,CUST056,Female,26,Electronics,4,665,2660,2660
TXN05696,2024-04-26,CUST056,Female,26,Sports,1,64,64,64
TXN05697,2023-08-01,CUST056,Female,26,Sports,5,305,1525,1525
TXN05698,2024-06-18,CUST056,Female,26,Groceries,2,720,1440,1440
TXN05699,2022-03-04,CUST056,Female,26,Groceries,3,370,1110,1110
TXN05700,2024-02-01,CUST056,Female,26,Electronics,3,972,2916,2916
TXN05701,2022-02-03,CUST056,Female,26,Beauty,3,759,2277,2277
TXN05702,2022-05-31,CUST056,Female,26,Sports,3,651,1953,1953
TXN05703,2023-08-17,CUST056,Female,26,Groceries,4,393,1572,1572
TXN05704,2024-02-23,CUST056,Female,26,Groceries,1,216,216,216
TXN05705,2022-04-14,CUST056,Female,26,Beauty,2,619,1238,1238
TXN05706,2024-01-26,CUST056,Female,26,Groceries,1,333,333,333
TXN05707,2023-01-18,CUST056,Female,26,Clothing,2,461,922,922
TXN05708,2023-04-08,CUST056,Female,26,Beauty,5,852,4260,4260
TXN05709,2022-12-28,CUST056,Female,26,Groceries,1,747,747,747
TXN05710,2024-05-08,CUST056,Female,26,Clothing,4,441,1764,1764
TXN05711,2022-08-02,CUST056,Female,26,Clothing,1,161,161,161
TXN05712,2022-04-10,CUST056,Female,26,Beauty,1,902,902,902
TXN05713,2023-03-14,CUST056,Female,26,Groceries,1,140,140,140
TXN05714,2023-04-05,CUST056,Female,26,Beauty,3,234,702,702
TXN05715,2023-03-06,CUST056,Female,26,Groceries,2,235,470,470
TXN05716,2023-06-30,CUST056,Female,26,Clothing,5,24,120,120
TXN05717,2023-12-23,CUST056,Female,26,Sports,4,423,1692,1692
TXN05718,2023-02-21,CUST056,Female,26,Clothing,3,205,615,615
TXN05719,2023-10-25,CUST056,Female,26,Clothing,3,671,2013,2013
TXN05720,2022-04-03,CUST056,Female,26,Sports,2,518,1036,1036
TXN05721,2022-01-25,CUST056,Female,26,Electronics,5,447,2235,2235
TXN05722,2023-01-28,CUST056,Female,26,Groceries,4,107,428,428
TXN05723,2024-01-03,CUST056,Female,26,Electronics,4,605,2420,2420
TXN05724,2022-05-13,CUST056,Female,26,Clothing,5,36,180,180
TXN05725,2022-10-25,CUST056,Female,26,Beauty,4,502,2008,2008
TXN05726,2023-09-11,CUST056,Female,26,Groceries,2,827,1654,1654
TXN05727,2023-05-18,CUST056,Female,26,Sports,5,973,4865,4865
TXN05728,2023-05-05,CUST056,Female,26,Clothing,1,212,212,212
TXN05729,2023-11-16,CUST056,Female,26,Beauty,4,22,88,88
TXN05730,2022-11-26,CUST056,Female,26,Electronics,3,252,756,756
TXN05731,2022-06-11,CUST056,Female,26,Clothing,5,800,4000,4000
TXN05732,2022-08-20,CUST056,Female,26,Groceries,5,444,2220,2220
TXN05733,2022-02-10,CUST056,Female,26,Clothing,5,282,1410,1410
TXN05734,2023-05-05,CUST056,Female,26,Beauty,2,933,1866,1866
TXN05735,2023-07-25,CUST056,Female,26,Groceries,1,126,126,126
TXN05736,2023-01-29,CUST056,Female,26,Groceries,4,628,2512,2512
TXN05737,2022-09-08,CUST056,Female,26,Sports,4,43,172,172
TXN05738,2023-09-14,CUST056,Female,26,Clothing,3,627,1881,1881
TXN05739,2022-01-23,CUST056,Female,26,Clothing,4,642,2568,2568
TXN05740,2022-05-26,CUST056,Female,26,Electronics,1,336,336,336
TXN05741,2022-04-03,CUST056,Female,26,Groceries,4,311,1244,1244
TXN05742,2024-04-07,CUST056,Female,26,Beauty,1,895,895,895
TXN05743,2022-02-17,CUST056,Female,26,Beauty,4,72,288,288
TXN05744,2023-12-05,CUST056,Female,26,Beauty,5,929,4645,4645
TXN05745,2022-02-08,CUST056,Female,26,Electronics,5,496,2480,2480
TXN05746,2023-01-05,CUST056,Female,26,Sports,4,923,3692,3692
TXN05747,2024-05-17,CUST056,Female,26,Electronics,1,596,596,596
TXN05748,2023-03-20,CUST056,Female,26,Beauty,4,567,2268,2268
TXN05749,2023-10-10,CUST056,Female,26,Sports,4,761,3044,3044
TXN05750,2023-03-21,CUST056,Female,26,Beauty,2,207,414,414
TXN05751,2023-10-11,CUST056,Female,26,Beauty,2,591,1182,1182
TXN05752,2022-02-23,CUST056,Female,26,Clothing,1,314,314,314
TXN05753,2022-11-01,CUST056,Female,26,Beauty,4,937,3748,3748
TXN05754,2022-05-06,CUST056,Female,26,Clothing,5,533,2665,2665
TXN05755,2022-10-31,CUST056,Female,26,Clothing,2,913,1826,1826
TXN05756,2023-10-17,CUST056,Female,26,Beauty,4,857,3428,3428
TXN05757,2023-07-28,CUST056,Female,26,Groceries,4,867,3468,3468
TXN05758,2023-07-07,CUST056,Female,26,Beauty,3,520,1560,1560
TXN05759,2022-12-23,CUST056,Female,26,Groceries,1,620,620,620
TXN05760,2023-09-21,CUST056,Female,26,Beauty,4,146,584,584
TXN05761,2023-06-24,CUST056,Female,26,Beauty,4,441,1764,1764
TXN05762,2023-04-01,CUST056,Female,26,Electronics,5,25,125,125
TXN05763,2022-08-29,CUST056,Female,26,Sports,1,167,167,167
TXN05764,2022-12-11,CUST056,Female,26,Beauty,2,993,1986,1986
TXN05765,2023-01-12,CUST056,Female,26,Sports,2,738,1476,1476
TXN05766,2023-01-29,CUST056,Female,26,Beauty,3,154,462,462
TXN05767,2022-06-07,CUST056,Female,26,Beauty,1,367,367,367
TXN05768,2023-07-15,CUST056,Female,26,Clothing,2,27,54,54
TXN05769,2023-05-02,CUST056,Female,26,Clothing,3,67,201,201
TXN05770,2022-12-25,CUST056,Female,26,Electronics,5,540,2700,2700
TXN05771,2023-03-26,CUST056,Female,26,Beauty,4,56,224,224
TXN05772,2023-10-02,CUST056,Female,26,Groceries,3,956,2868,2868
TXN05773,2022-04-07,CUST056,Female,26,Clothing,1,579,579,579
TXN05774,2022-12-06,CUST056,Female,26,Beauty,4,624,2496,2496
TXN05775,2023-09-16,CUST056,Female,26,Beauty,5,500,2500,2500
TXN05776,2024-06-12,CUST056,Female,26,Sports,5,325,1625,1625
TXN05777,2022-03-15,CUST056,Female,26,Sports,2,291,582,582
TXN05778,2022-01-31,CUST056,Female,26,Groceries,5,56,280,280
TXN05779,2023-01-27,CUST056,Female,26,Groceries,1,221,221,221
TXN05780,2023-07-19,CUST056,Female,26,Groceries,2,314,628,628
TXN05781,2023-12-13,CUST056,Female,26,Clothing,4,598,2392,2392
TXN05782,2023-07-16,CUST056,Female,26,Clothing,3,440,1320,1320
TXN05783,2023-03-21,CUST056,Female,26,Sports,1,186,186,186
TXN05784,2023-12-12,CUST056,Female,26,Electronics,3,136,408,408
TXN05785,2022-06-09,CUST056,Female,26,Electronics,5,853,4265,4265
TXN05786,2022-12-18,CUST056,Female,26,Electronics,3,489,1467,1467
TXN05787,2023-10-02,CUST056,Female,26,Electronics,2,84,168,168
TXN05788,2022-10-18,CUST056,Female,26,Electronics,5,409,2045,2045
TXN05789,2023-09-02,CUST056,Female,26,Beauty,3,179,537,537
TXN05790,2023-10-10,CUST056,Female,26,Groceries,1,147,147,147
TXN05791,2022-04-26,CUST056,Female,26,Clothing,3,803,2409,2409
TXN05792,2023-02-05,CUST056,Female,26,Groceries,3,943,2829,2829
TXN05793,2023-09-02,CUST056,Female,26,Beauty,1,301,301,301
TXN05794,2023-10-04,CUST056,Female,26,Clothing,4,594,2376,2376
TXN05795,2023-03-31,CUST056,Female,26,Groceries,5,427,2135,2135
TXN05796,2023-05-05,CUST056,Female,26,Clothing,4,23,92,92
TXN05797,2023-09-16,CUST056,Female,26,Electronics,1,970,970,970
TXN05798,2022-08-27,CUST056,Female,26,Clothing,1,582,582,582
TXN05799,2022-11-02,CUST056,Female,26,Beauty,2,592,1184,1184
TXN05800,2024-03-12,CUST056,Female,26,Clothing,4,472,1888,1888
TXN05801,2023-12-19,CUST056,Female,26,Clothing,4,300,1200,1200
TXN05802,2024-02-06,CUST056,Female,26,Groceries,3,654,1962,1962
TXN05803,2024-01-18,CUST056,Female,26,Beauty,3,83,249,249
TXN05804,2023-03-04,CUST056,Female,26,Clothing,4,33,132,132
TXN05805,2023-05-27,CUST056,Female,26,Clothing,3,956,2868,2868
TXN05806,2024-02-03,CUST056,Female,26,Groceries,2,97,194,194
TXN05807,2024-01-29,CUST056,Female,26,Clothing,3,722,2166,2166
TXN05808,2022-01-10,CUST056,Female,26,Beauty,3,660,1980,1980
TXN05809,2023-06-30,CUST056,Female,26,Electronics,4,345,1380,1380
TXN05810,2023-10-30,CUST056,Female,26,Clothing,1,601,601,601
TXN05811,2022-04-08,CUST056,Female,26,Electronics,2,419,838,838
TXN05812,2024-03-13,CUST056,Female,26,Electronics,1,566,566,566
TXN05813,2022-08-29,CUST056,Female,26,Electronics,4,123,492,492
TXN05814,2022-11-08,CUST056,Female,26,Clothing,4,361,1444,1444
TXN05815,2024-01-24,CUST056,Female,26,Clothing,2,672,1344,1344
TXN05816,2023-11-04,CUST056,Female,26,Groceries,3,571,1713,1713
TXN05817,2022-11-26,CUST056,Female,26,Beauty,4,893,3572,3572
TXN05818,2022-11-04,CUST056,Female,26,Sports,5,811,4055,4055
TXN05819,2023-03-17,CUST056,Female,26,Clothing,3,194,582,582
TXN05820,2023-07-14,CUST056,Female,26,Electronics,1,400,400,400
TXN05821,2022-09-17,CUST056,Female,26,Clothing,2,344,688,688
TXN05822,2023-04-15,CUST056,Female,26,Beauty,4,897,3588,3588
TXN05823,2023-05-15,CUST056,Female,26,Clothing,1,502,502,502
TXN05824,2022-06-30,CUST056,Female,26,Groceries,1,785,785,785
TXN05825,2023-07-06,CUST056,Female,26,Beauty,4,14,56,56
TXN05826,2023-10-27,CUST056,Female,26,Clothing,2,656,1312,1312
TXN05827,2023-07-15,CUST056,Female,26,Beauty,4,436,1744,1744
TXN05828,2023-04-04,CUST056,Female,26,Electronics,2,548,1096,1096
TXN05829,2022-03-10,CUST056,Female,26,Groceries,5,643,3215,3215
TXN05830,2023-12-09,CUST056,Female,26,Beauty,3,440,1320,1320
TXN05831,2022-07-01,CUST056,Female,26,Groceries,3,630,1890,1890
TXN05832,2022-10-24,CUST056,Female,26,Electronics,1,257,257,257
TXN05833,2023-04-27,CUST056,Female,26,Clothing,4,882,3528,3528
TXN05834,2022-08-22,CUST056,Female,26,Electronics,5,746,3730,3730
TXN05835,2022-07-09,CUST056,Female,26,Groceries,5,129,645,645
TXN05836,2022-02-28,CUST056,Female,26,Electronics,1,437,437,437
TXN05837,2024-03-03,CUST056,Female,26,Groceries,1,232,232,232
TXN05838,2024-01-19,CUST056,Female,26,Beauty,5,521,2605,2605
TXN05839,2023-07-28,CUST056,Female,26,Electronics,2,349,698,698
TXN05840,2023-09-20,CUST056,Female,26,Groceries,1,748,748,748
TXN05841,2023-02-23,CUST056,Female,26,Beauty,4,142,568,568
TXN05842,2022-01-30,CUST056,Female,26,Sports,4,814,3256,3256
TXN05843,2022-10-31,CUST056,Female,26,Electronics,1,307,307,307
TXN05844,2024-04-15,CUST056,Female,26,Beauty,4,870,3480,3480
TXN05845,2023-09-25,CUST056,Female,26,Beauty,1,549,549,549
TXN05846,2022-04-02,CUST056,Female,26,Beauty,3,558,1674,1674
TXN05847,2024-06-07,CUST056,Female,26,Groceries,3,794,2382,2382
TXN05848,2023-07-08,CUST056,Female,26,Clothing,2,338,676,676
TXN05849,2023-09-24,CUST056,Female,26,Electronics,5,75,375,375
TXN05850,2023-01-03,CUST056,Female,26,Clothing,5,424,2120,2120
TXN05851,2024-01-09,CUST056,Female,26,Beauty,4,432,1728,1728
TXN05852,2023-06-10,CUST056,Female,26,Beauty,3,221,663,663
TXN05853,2024-03-02,CUST056,Female,26,Electronics,2,477,954,954
TXN05854,2022-03-14,CUST056,Female,26,Sports,3,219,657,657
TXN05855,2023-08-29,CUST056,Female,26,Clothing,3,349,1047,1047
TXN05856,2024-04-14,CUST056,Female,26,Electronics,2,264,528,528
TXN05857,2022-05-09,CUST056,Female,26,Electronics,5,678,3390,3390
TXN05858,2024-06-01,CUST056,Female,26,Beauty,4,289,1156,1156
TXN05859,2024-03-14,CUST056,Female,26,Clothing,4,144,576,576
TXN05860,2023-03-29,CUST056,Female,26,Beauty,4,328,1312,1312
TXN05861,2023-08-19,CUST056,Female,26,Sports,1,377,377,377
TXN05862,2022-09-03,CUST056,Female,26,Electronics,1,710,710,710
TXN05863,2022-08-20,CUST056,Female,26,Sports,3,623,1869,1869
TXN05864,2023-02-15,CUST056,Female,26,Sports,4,847,3388,3388
TXN05865,2022-12-24,CUST056,Female,26,Clothing,5,396,1980,1980
TXN05866,2023-10-21,CUST056,Female,26,Clothing,3,296,888,888
TXN05867,2022-03-13,CUST056,Female,26,Beauty,2,561,1122,1122
TXN05868,2023-10-14,CUST056,Female,26,Electronics,5,959,4795,4795
TXN05869,2023-10-12,CUST056,Female,26,Clothing,1,227,227,227
TXN05870,2023-10-27,CUST056,Female,26,Sports,3,219,657,657
TXN05871,2022-12-18,CUST056,Female,26,Beauty,2,904,1808,1808
TXN05872,2022-11-23,CUST056,Female,26,Beauty,3,828,2484,2484
TXN05873,2022-07-02,CUST056,Female,26,Clothing,3,19,57,57
TXN05874,2022-07-30,CUST056,Female,26,Beauty,5,953,4765,4765
TXN05875,2023-01-12,CUST056,Female,26,Beauty,3,454,1362,1362
TXN05876,2024-02-27,CUST056,Female,26,Groceries,2,60,120,120
TXN05877,2023-07-23,CUST056,Female,26,Clothing,4,172,688,688
TXN05878,2023-04-17,CUST056,Female,26,Clothing,2,698,1396,1396
TXN05879,2024-04-18,CUST056,Female,26,Clothing,5,250,1250,1250
TXN05880,2022-01-16,CUST056,Female,26,Electronics,5,835,4175,4175
TXN05881,2023-04-24,CUST056,Female,26,Electronics,2,957,1914,1914
TXN05882,2023-10-20,CUST056,Female,26,Clothing,2,891,1782,1782
TXN05883,2023-08-21,CUST056,Female,26,Clothing,1,246,246,246
TXN05884,2022-09-14,CUST056,Female,26,Groceries,1,519,519,519
TXN05885,2023-11-17,CUST056,Female,26,Electronics,4,579,2316,2316
TXN05886,2022-02-20,CUST056,Female,26,Electronics,1,725,725,725
TXN05887,2022-12-22,CUST056,Female,26,Electronics,3,187,561,561
TXN05888,2022-06-05,CUST056,Female,26,Clothing,2,972,1944,1944
TXN05889,2023-06-26,CUST056,Female,26,Electronics,4,602,2408,2408
TXN05890,2023-04-28,CUST056,Female,26,Sports,2,657,1314,1314
TXN05891,2023-08-14,CUST056,Female,26,Sports,2,368,736,736
TXN05892,2024-02-07,CUST056,Female,26,Groceries,2,372,744,744
TXN05893,2024-02-23,CUST056,Female,26,Beauty,5,116,580,580
TXN05894,2023-10-25,CUST056,Female,26,Clothing,3,534,1602,1602
TXN05895,2024-04-21,CUST056,Female,26,Groceries,4,52,208,208
TXN05896,2023-03-17,CUST056,Female,26,Groceries,1,359,359,359
TXN05897,2023-12-24,CUST056,Female,26,Groceries,2,620,1240,1240
TXN05898,2023-05-18,CUST056,Female,26,Beauty,5,908,4540,4540
TXN05899,2022-07-11,CUST056,Female,26,Electronics,2,223,446,446
TXN05900,2023-01-22,CUST056,Female,26,Beauty,2,233,466,466
TXN05901,2022-07-22,CUST056,Female,26,Groceries,1,785,785,785
TXN05902,2024-06-18,CUST056,Female,26,Beauty,2,456,912,912
TXN05903,2022-06-27,CUST056,Female,26,Beauty,4,101,404,404
TXN05904,2022-04-13,CUST056,Female,26,Groceries,5,568,2840,2840
TXN05905,2023-04-09,CUST056,Female,26,Clothing,1,543,543,543
TXN05906,2024-03-20,CUST056,Female,26,Groceries,3,317,951,951
TXN05907,2023-07-14,CUST056,Female,26,Electronics,2,816,1632,1632
TXN05908,2022-12-31,CUST056,Female,26,Beauty,3,517,1551,1551
TXN05909,2023-10-08,CUST056,Female,26,Beauty,1,307,307,307
TXN05910,2022-12-06,CUST056,Female,26,Clothing,1,597,597,597
TXN05911,2024-05-01,CUST056,Female,26,Clothing,4,575,2300,2300
TXN05912,2022-08-10,CUST056,Female,26,Beauty,3,272,816,816
TXN05913,2022-05-26,CUST056,Female,26,Beauty,2,919,1838,1838
TXN05914,2023-11-02,CUST056,Female,26,Clothing,2,537,1074,1074
TXN05915,2024-03-20,CUST056,Female,26,Electronics,5,349,1745,1745
TXN05916,2023-11-21,CUST056,Female,26,Beauty,1,967,967,967
TXN05917,2024-05-07,CUST056,Female,26,Clothing,5,730,3650,3650
TXN05918,2022-04-04,CUST056,Female,26,Beauty,4,485,1940,1940
TXN05919,2023-04-04,CUST056,Female,26,Beauty,3,428,1284,1284
TXN05920,2022-01-07,CUST056,Female,26,Groceries,1,207,207,207
TXN05921,2022-11-12,CUST056,Female,26,Groceries,4,341,1364,1364
TXN05922,2022-01-18,CUST056,Female,26,Groceries,1,71,71,71
TXN05923,2023-08-02,CUST056,Female,26,Beauty,4,656,2624,2624
TXN05924,2023-11-30,CUST056,Female,26,Electronics,5,659,3295,3295
TXN05925,2022-01-08,CUST056,Female,26,Electronics,3,78,234,234
TXN05926,2022-04-24,CUST056,Female,26,Clothing,1,65,65,65
TXN05927,2022-05-24,CUST056,Female,26,Groceries,2,117,234,234
TXN05928,2024-05-12,CUST056,Female,26,Clothing,5,665,3325,3325
TXN05929,2024-05-06,CUST056,Female,26,Clothing,5,394,1970,1970
TXN05930,2024-04-16,CUST056,Female,26,Beauty,1,414,414,414
TXN05931,2023-05-25,CUST056,Female,26,Clothing,1,571,571,571
TXN05932,2022-08-15,CUST056,Female,26,Clothing,1,821,821,821
TXN05933,2022-10-29,CUST056,Female,26,Electronics,1,383,383,383
TXN05934,2024-01-22,CUST056,Female,26,Beauty,4,963,3852,3852
TXN05935,2023-01-25,CUST056,Female,26,Clothing,3,602,1806,1806
TXN05936,2022-01-11,CUST057,Female,63,Clothing,2,366,732,732
TXN05937,2023-01-08,CUST057,Female,63,Groceries,1,270,270,270
TXN05938,2022-03-22,CUST057,Female,63,Clothing,1,231,231,231
TXN05939,2022-12-15,CUST057,Female,63,Sports,3,524,1572,1572
TXN05940,2024-03-20,CUST057,Female,63,Beauty,1,237,237,237
TXN05941,2023-05-21,CUST057,Female,63,Clothing,1,965,965,965
TXN05942,2023-10-20,CUST057,Female,63,Beauty,4,624,2496,2496
TXN05943,2023-04-09,CUST057,Female,63,Clothing,2,778,1556,1556
TXN05944,2023-01-10,CUST057,Female,63,Clothing,5,927,4635,4635
TXN05945,2023-01-08,CUST057,Female,63,Electronics,1,51,51,51
TXN05946,2023-10-04,CUST057,Female,63,Groceries,1,172,172,172
TXN05947,2023-06-23,CUST057,Female,63,Clothing,1,988,988,988
TXN05948,2022-08-31,CUST057,Female,63,Clothing,2,94,188,188
TXN05949,2022-05-10,CUST057,Female,63,Sports,5,889,4445,4445
TXN05950,2023-06-16,CUST057,Female,63,Electronics,1,92,92,92
TXN05951,2023-05-13,CUST057,Female,63,Sports,4,994,3976,3976
TXN05952,2023-08-23,CUST057,Female,63,Beauty,3,363,1089,1089
TXN05953,2022-07-09,CUST057,Female,63,Electronics,2,72,144,144
TXN05954,2023-06-22,CUST057,Female,63,Electronics,3,610,1830,1830
TXN05955,2023-07-08,CUST057,Female,63,Clothing,4,785,3140,3140
TXN05956,2023-09-12,CUST057,Female,63,Groceries,3,996,2988,2988
TXN05957,2024-06-06,CUST057,Female,63,Clothing,3,697,2091,2091
TXN05958,2023-02-06,CUST057,Female,63,Groceries,5,169,845,845
